|horoscope|pub_date|zodiac
514|Family and financial issues need to be dealt with fast, before they get even more tangled. The Sun’s move into your fellow Air sign of Gemini next week suggests fun times – but only if you are free of unnecessary commitments.|05-14-2015|aquarius
515|With Jupiter moving through the partnership area of your chart you need only click your fingers for others to come running. What have you done to deserve being treated so well? Who knows, but make the most of it – it won’t last.|05-15-2015|aquarius
516|Be careful what you say over the next 48 hours because if your words are anything less than 100 percent accurate it could cause you a lot of trouble. There is no point bending the truth, not even to spare the feelings of a friend or colleague.|05-16-2015|aquarius
517|The upcoming new moon urges you to focus on home and family matters over the next few days. If there have been disputes or disagreements of any kind they can now be resolved with the minimum of fuss. Get to it. |05-17-2015|aquarius
518|If you need to resolve a crisis of some sort on the home front now is the time to bring everyone together to discuss what needs to be done. Don’t let things get overheated emotionally. Keep a cool head at all times. |05-18-2015|aquarius
519|It will pay you to keep a low profile today. Nothing bad is likely to happen if you stick your head above the parapet but the planets warn that calling attention to yourself could result in extra chores you really don’t want to do.|05-19-2015|aquarius
520|One of the best times of the year is about to begin and when the Sun changes signs tomorrow there will be no stopping you. Just remember to pause and enjoy the moment once in a while. Live in the present, not the past or the future.|05-20-2015|aquarius
521|The negative frame of mind you have been laboring under in recent weeks will disappear either today or tomorrow and everything will be sweetness and light again. Well, almost. You will still have to deal with one or two annoying people.|05-21-2015|aquarius
522|The planets indicate you could fall for someone today or over the weekend who, to say the least, is not really suitable. Have a fling if you must but don’t expect the relationship to last – chances are it will end as quickly as it began. |05-22-2015|aquarius
523|You will find it hard to decide if your glass is half full or half empty this weekend. You are more likely to look on the bright side if you focus on the things you are going to do, rather than the things you should not have done! |05-23-2015|aquarius
524|Your mind will be full of big ideas over the next few days but are they as good as you claim they are? With mind planet Mercury moving retrograde now you are advised to be careful – don’t get carried away by your own sense of genius.|05-24-2015|aquarius
525|Take it slow and easy as the new week begins. Things will generally go well for you but they will go even better if you make it a priority to patch up your differences with someone you work with. Laugh with each other, not at each other.|05-25-2015|aquarius
526|Can you believe what a friend or relative says? It may sound outrageous but according to the planets they could be telling you the truth. What do your instincts tell you? Your immediate gut reaction is likely to be the right one. |05-26-2015|aquarius
