|horoscope|pub_date|zodiac
506|Don’t tie yourself down to set aims and objectives over the next 24 hours because it is highly likely that things will change fast and you will have no choice but to change with them. All things are possible if you stay flexible.|05-05-2015|sagittarius
507|Go somewhere new and do something different today. The more adventurous you are and the further you travel from your home base the more fun you will have. You will make a new friend too – and maybe you will be more than just friends.|05-06-2015|sagittarius
508|Make sure that everything you do has a purpose today. Despite what you may think to the contrary you do not possess unlimited energy, so ration it carefully, especially on the work front where you are likely to be burdened with extra duties.|05-08-2015|sagittarius
509|Someone who does not share your optimistic way of looking at the world will give you a hard time over the next 48 hours, simply because they cannot stand to see you have fun. So, make it your business to have more fun than ever! |05-09-2015|sagittarius
510|You may not be your usual extrovert self today but even a Sagittarius needs to take things easy once in a while and according to the planets this is a great time to switch off and not worry too much about the world around you. |05-11-2015|sagittarius
511|You may not like a certain person very much but you are going to have to work with them and the sooner you accept that fact the sooner your business with each other will be finished and the sooner you can be on your way again.|05-12-2015|sagittarius
512|You feel there is nothing you cannot do. You feel that nothing is too much for you. That could be true but with Mars moving through your opposite sign you must take into account what other people want too. If not, you’ll create enemies.|05-13-2015|sagittarius
513|A problem you have been grappling with may be tough but there is a solution, so keep asking and keep searching and you will find what you are looking for in the end. What you eventually discover will surprise you – by how simple it is.|05-14-2015|sagittarius
514|Jupiter in the sympathetic sign of Leo means you will make your own decisions and take whatever risks you think are necessary over the next 24 hours. You won’t doubt for a moment that you are doing the right thing. And you are.|05-15-2015|sagittarius
515|Before you shake hands on some kind of deal make sure you know what it really entails. If you have any doubts then put off making a decision until early next week – then and only then will you know if it’s the right deal for you. |05-16-2015|sagittarius
516|You are in an extremely forceful mood at the moment and won’t take orders from anyone, no matter who may be handing them out. Try not to come across as too headstrong though or you could find yourself losing friends|05-17-2015|sagittarius
517|There is a task you have been putting off in the hope that it might go away but, of course, it won’t and today you will have no choice but to knuckle down and get it done. Once you get started you may actually enjoy it. |05-18-2015|sagittarius
518|Focus on the one or two things that really matter and let everything else look after itself. Like all Sags you are easily distracted but you can and you must concentrate on what is important today, whether or not it interests you personally.|05-19-2015|sagittarius
519|You are about to enter a more positive phase but that does not mean you can do as you please. The Sun’s entry into your opposite sign tomorrow is a boost but it is also an invitation to work more closely with partners and colleagues.|05-20-2015|sagittarius
520|Go out of your way to be nice to partners, loved ones and colleagues today because you will be depending on them a lot over the next few weeks. Do what you can to make life easier for them and you will get plenty in return.|05-21-2015|sagittarius
521|If you make a small change in one thing today the effects are likely to be much bigger than you expected, so act with care and, if in doubt, don’t act at all. Nothing is so important that it has to be dealt with immediately. |05-22-2015|sagittarius
522|Someone will give you a hard time for no good reason this weekend and you must stand up to them. It does not matter how big or how powerful they may be, you are the one who has right on your side. Make sure they know that.|05-23-2015|sagittarius
523|Be nice to everyone this week, even those people who don’t really deserve it. With the Sun moving through the partnership area of your chart now you will find that what you do for other people you also do for yourself. So do it well.|05-24-2015|sagittarius
524|Do you have the confidence and the know-how to step in and take control of a difficult situation? If so, by all means get involved. If not, stand back and let someone else take the leadership role. It does not have to be you every time.|05-25-2015|sagittarius
525|You don’t have to make apologies to someone you fell out with. Why should you when they are 100 per cent wrong and you are 100 per cent right? On the other hand maybe you should soften your tone. You still have to work with them.|05-26-2015|sagittarius
